year,month,state,size,capacity
2007,5,vic,3,0
2007,5,vic,4,0
2007,5,vic,5,0
2007,5,vic,6,0
2007,5,vic,7,0
2007,5,vic,8,0
2007,5,vic,9,0
2007,5,vic,a,0
2007,6,vic,0,48
2007,6,vic,1,10
2007,6,vic,2,0
2007,6,vic,3,0
2007,6,vic,4,0
2007,6,vic,5,0
2007,6,vic,6,0
2007,6,vic,7,0
2007,6,vic,8,0
2007,6,vic,9,0
2007,6,vic,a,0
2007,7,vic,0,53
2007,7,vic,1,15
2007,7,vic,2,0
2007,7,vic,3,9
2007,7,vic,4,0
2007,7,vic,5,0
2007,7,vic,6,0
2007,7,vic,7,0
2007,7,vic,8,0
2007,7,vic,9,0
2007,7,vic,a,0
2007,8,vic,0,101
2007,8,vic,1,16
2007,8,vic,2,0
2007,8,vic,3,0
2007,8,vic,4,0
2007,8,vic,5,0
2007,8,vic,6,0
2007,8,vic,7,0
2007,8,vic,8,0
2007,8,vic,9,0
2007,8,vic,a,0
2007,9,vic,0,83
2007,9,vic,1,42
2007,9,vic,2,11
2007,9,vic,3,0
2007,9,vic,4,0
2007,9,vic,5,0
2007,9,vic,6,0
2007,9,vic,7,0
2007,9,vic,8,0
2007,9,vic,9,0
2007,9,vic,a,0
2007,10,vic,0,148
2007,10,vic,1,46
2007,10,vic,2,5
2007,10,vic,3,0
2007,10,vic,4,10
2007,10,vic,5,16
2007,10,vic,6,0
2007,10,vic,7,0
2007,10,vic,8,0
2007,10,vic,9,0
2007,10,vic,a,0
2007,11,vic,0,123
2007,11,vic,1,22
2007,11,vic,2,5
2007,11,vic,3,0
2007,11,vic,4,0
2007,11,vic,5,0
2007,11,vic,6,0
2007,11,vic,7,0
2007,11,vic,8,0
2007,11,vic,9,0
2007,11,vic,a,0
2007,12,vic,0,91
2007,12,vic,1,36
2007,12,vic,2,6
2007,12,vic,3,0
2007,12,vic,4,0
2007,12,vic,5,0
2007,12,vic,6,0
2007,12,vic,7,0
2007,12,vic,8,0
2007,12,vic,9,0
2007,12,vic,a,0
2008,1,vic,0,111
2008,1,vic,1,13
2008,1,vic,2,10
2008,1,vic,3,0
2008,1,vic,4,0
2008,1,vic,5,0
2008,1,vic,6,0
2008,1,vic,7,0
2008,1,vic,8,0
2008,1,vic,9,0
2008,1,vic,a,0
2008,2,vic,0,125
2008,2,vic,1,33
2008,2,vic,2,5
2008,2,vic,3,7
2008,2,vic,4,0
2008,2,vic,5,0
2008,2,vic,6,0
2008,2,vic,7,0
2008,2,vic,8,0
2008,2,vic,9,0
2008,2,vic,a,0
2008,3,vic,0,166
2008,3,vic,1,32
2008,3,vic,2,0
2008,3,vic,3,0
2008,3,vic,4,0
2008,3,vic,5,0
2008,3,vic,6,0
2008,3,vic,7,0
2008,3,vic,8,0
2008,3,vic,9,0
2008,3,vic,a,0
2008,4,vic,0,235
2008,4,vic,1,31
2008,4,vic,2,32
2008,4,vic,3,14
2008,4,vic,4,0
2008,4,vic,5,0
2008,4,vic,6,0
2008,4,vic,7,0
2008,4,vic,8,0
2008,4,vic,9,0
2008,4,vic,a,0
2008,5,vic,0,247
2008,5,vic,1,69
2008,5,vic,2,11
2008,5,vic,3,7
2008,5,vic,4,0
2008,5,vic,5,0
2008,5,vic,6,0
2008,5,vic,7,0
2008,5,vic,8,0
2008,5,vic,9,0
2008,5,vic,a,0
2008,6,vic,0,142
2008,6,vic,1,22
2008,6,vic,2,22
2008,6,vic,3,0
2008,6,vic,4,0
2008,6,vic,5,0
2008,6,vic,6,0
2008,6,vic,7,0
2008,6,vic,8,0
2008,6,vic,9,0
2008,6,vic,a,0
2008,7,vic,0,158
2008,7,vic,1,49
2008,7,vic,2,17
2008,7,vic,3,0
2008,7,vic,4,0
2008,7,vic,5,20
2008,7,vic,6,0
2008,7,vic,7,0
2008,7,vic,8,0
2008,7,vic,9,0
2008,7,vic,a,0
2008,8,vic,0,129
2008,8,vic,1,21
2008,8,vic,2,5
2008,8,vic,3,0
2008,8,vic,4,0
2008,8,vic,5,0
2008,8,vic,6,0
2008,8,vic,7,0
2008,8,vic,8,0
2008,8,vic,9,0
2008,8,vic,a,0
2008,9,vic,0,162
2008,9,vic,1,10
2008,9,vic,2,17
2008,9,vic,3,0
2008,9,vic,4,0
2008,9,vic,5,0
2008,9,vic,6,0
2008,9,vic,7,0
2008,9,vic,8,0
2008,9,vic,9,0
2008,9,vic,a,0
2008,10,vic,0,203
2008,10,vic,1,21
2008,10,vic,2,5
2008,10,vic,3,0
2008,10,vic,4,0
2008,10,vic,5,0
2008,10,vic,6,0
2008,10,vic,7,0
2008,10,vic,8,0
2008,10,vic,9,0
2008,10,vic,a,0
2008,11,vic,0,211
2008,11,vic,1,18
2008,11,vic,2,5
2008,11,vic,3,0
2008,11,vic,4,0
2008,11,vic,5,0
2008,11,vic,6,0
2008,11,vic,7,0
2008,11,vic,8,0
2008,11,vic,9,0
2008,11,vic,a,0
2008,12,vic,0,306
2008,12,vic,1,31
2008,12,vic,2,5
2008,12,vic,3,0
2008,12,vic,4,0
2008,12,vic,5,0
2008,12,vic,6,0
2008,12,vic,7,0
2008,12,vic,8,0
2008,12,vic,9,0
2008,12,vic,a,0
2009,1,vic,0,328
2009,1,vic,1,13
2009,1,vic,2,10
2009,1,vic,3,0
2009,1,vic,4,0
2009,1,vic,5,0
2009,1,vic,6,0
2009,1,vic,7,0
2009,1,vic,8,0
2009,1,vic,9,0
2009,1,vic,a,0
2009,2,vic,0,554
2009,2,vic,1,12
2009,2,vic,2,5
2009,2,vic,3,0
2009,2,vic,4,0
2009,2,vic,5,0
2009,2,vic,6,0
2009,2,vic,7,0
2009,2,vic,8,0
2009,2,vic,9,0
2009,2,vic,a,0
2009,3,vic,0,485
2009,3,vic,1,10
2009,3,vic,2,10
2009,3,vic,3,0
2009,3,vic,4,0
2009,3,vic,5,0
2009,3,vic,6,0
2009,3,vic,7,0
2009,3,vic,8,0
2009,3,vic,9,0
2009,3,vic,a,0
2009,4,vic,0,414
2009,4,vic,1,9
2009,4,vic,2,6
2009,4,vic,3,7
2009,4,vic,4,0
2009,4,vic,5,0
2009,4,vic,6,0
2009,4,vic,7,0
2009,4,vic,8,0
2009,4,vic,9,0
2009,4,vic,a,0
2009,5,vic,0,616
2009,5,vic,1,3
2009,5,vic,2,12
2009,5,vic,3,0
2009,5,vic,4,0
2009,5,vic,5,0
2009,5,vic,6,0
2009,5,vic,7,0
2009,5,vic,8,0
2009,5,vic,9,0
2009,5,vic,a,0
2009,6,vic,0,513
2009,6,vic,1,21
2009,6,vic,2,10
2009,6,vic,3,0
2009,6,vic,4,0
2009,6,vic,5,0
2009,6,vic,6,0
2009,6,vic,7,0
2009,6,vic,8,0
2009,6,vic,9,0
2009,6,vic,a,0
2009,7,vic,0,690
2009,7,vic,1,42
2009,7,vic,2,23
2009,7,vic,3,17
2009,7,vic,4,0
2009,7,vic,5,0
2009,7,vic,6,0
2009,7,vic,7,0
2009,7,vic,8,0
2009,7,vic,9,0
2009,7,vic,a,0
2009,8,vic,0,785
2009,8,vic,1,44
2009,8,vic,2,10
2009,8,vic,3,24
2009,8,vic,4,0
2009,8,vic,5,0
2009,8,vic,6,0
2009,8,vic,7,0
2009,8,vic,8,0
2009,8,vic,9,0
2009,8,vic,a,0
2009,9,vic,0,1166
2009,9,vic,1,36
2009,9,vic,2,28
2009,9,vic,3,0
2009,9,vic,4,0
2009,9,vic,5,0
2009,9,vic,6,0
2009,9,vic,7,0
2009,9,vic,8,0
2009,9,vic,9,0
2009,9,vic,a,0
2009,10,vic,0,1248
2009,10,vic,1,77
2009,10,vic,2,33
2009,10,vic,3,0
2009,10,vic,4,0
2009,10,vic,5,0
2009,10,vic,6,0
2009,10,vic,7,0
2009,10,vic,8,0
2009,10,vic,9,0
2009,10,vic,a,0
2009,11,vic,0,1340
2009,11,vic,1,55
2009,11,vic,2,47
2009,11,vic,3,7
2009,11,vic,4,0
2009,11,vic,5,0
2009,11,vic,6,0
2009,11,vic,7,0
2009,11,vic,8,336
2009,11,vic,9,0
2009,11,vic,a,0
2009,12,vic,0,1564
2009,12,vic,1,149
2009,12,vic,2,66
2009,12,vic,3,7
2009,12,vic,4,10
2009,12,vic,5,0
2009,12,vic,6,0
2009,12,vic,7,0
2009,12,vic,8,320
2009,12,vic,9,0
2009,12,vic,a,0
2010,1,vic,0,2294
2010,1,vic,1,135
2010,1,vic,2,57
2010,1,vic,3,0
2010,1,vic,4,0
2010,1,vic,5,0
2010,1,vic,6,0
2010,1,vic,7,0
2010,1,vic,8,0
2010,1,vic,9,0
2010,1,vic,a,0
2010,2,vic,0,3069
2010,2,vic,1,206
2010,2,vic,2,157
2010,2,vic,3,34
2010,2,vic,4,10
2010,2,vic,5,0
2010,2,vic,6,0
2010,2,vic,7,0
2010,2,vic,8,0
2010,2,vic,9,0
2010,2,vic,a,0
2010,3,vic,0,4318
2010,3,vic,1,283
2010,3,vic,2,116
2010,3,vic,3,22
2010,3,vic,4,0
2010,3,vic,5,0
2010,3,vic,6,0
2010,3,vic,7,67
2010,3,vic,8,0
2010,3,vic,9,0
2010,3,vic,a,0
2010,4,vic,0,4108
2010,4,vic,1,436
2010,4,vic,2,246
2010,4,vic,3,25
2010,4,vic,4,11
2010,4,vic,5,0
2010,4,vic,6,0
2010,4,vic,7,0
2010,4,vic,8,0
2010,4,vic,9,0
2010,4,vic,a,0
2010,5,vic,0,5554
2010,5,vic,1,509
2010,5,vic,2,178
2010,5,vic,3,32
2010,5,vic,4,0
2010,5,vic,5,0
2010,5,vic,6,26
2010,5,vic,7,0
2010,5,vic,8,0
2010,5,vic,9,0
2010,5,vic,a,0
2010,6,vic,0,4613
2010,6,vic,1,533
2010,6,vic,2,295
2010,6,vic,3,0
2010,6,vic,4,12
2010,6,vic,5,43
2010,6,vic,6,0
2010,6,vic,7,0
2010,6,vic,8,0
2010,6,vic,9,0
2010,6,vic,a,0
2010,7,vic,0,3291
2010,7,vic,1,766
2010,7,vic,2,319
2010,7,vic,3,41
2010,7,vic,4,44
2010,7,vic,5,0
2010,7,vic,6,0
2010,7,vic,7,0
2010,7,vic,8,0
2010,7,vic,9,0
2010,7,vic,a,0
2010,8,vic,0,2914
2010,8,vic,1,652
2010,8,vic,2,325
2010,8,vic,3,24
2010,8,vic,4,10
2010,8,vic,5,18
2010,8,vic,6,0
2010,8,vic,7,0
2010,8,vic,8,0
2010,8,vic,9,0
2010,8,vic,a,0
2010,9,vic,0,3683
2010,9,vic,1,948
2010,9,vic,2,422
2010,9,vic,3,68
2010,9,vic,4,33
2010,9,vic,5,0
2010,9,vic,6,0
2010,9,vic,7,0
2010,9,vic,8,0
2010,9,vic,9,0
2010,9,vic,a,0
2010,10,vic,0,4102
2010,10,vic,1,1186
2010,10,vic,2,522
2010,10,vic,3,38
2010,10,vic,4,64
2010,10,vic,5,0
2010,10,vic,6,29
2010,10,vic,7,0
2010,10,vic,8,0
2010,10,vic,9,0
2010,10,vic,a,0
2010,11,vic,0,4619
2010,11,vic,1,1473
2010,11,vic,2,421
2010,11,vic,3,39
2010,11,vic,4,20
2010,11,vic,5,0
2010,11,vic,6,0
2010,11,vic,7,0
2010,11,vic,8,0
2010,11,vic,9,0
2010,11,vic,a,0
2010,12,vic,0,3864
2010,12,vic,1,1445
2010,12,vic,2,496
2010,12,vic,3,18
2010,12,vic,4,0
2010,12,vic,5,0
2010,12,vic,6,0
2010,12,vic,7,0
2010,12,vic,8,0
2010,12,vic,9,0
2010,12,vic,a,0
2011,1,vic,0,4360
2011,1,vic,1,1684
2011,1,vic,2,660
2011,1,vic,3,8
2011,1,vic,4,50
2011,1,vic,5,34
2011,1,vic,6,27
2011,1,vic,7,0
2011,1,vic,8,0
2011,1,vic,9,0
2011,1,vic,a,0
2011,2,vic,0,5325
2011,2,vic,1,2115
2011,2,vic,2,720
2011,2,vic,3,8
2011,2,vic,4,10
2011,2,vic,5,34
2011,2,vic,6,0
2011,2,vic,7,0
2011,2,vic,8,0
2011,2,vic,9,0
2011,2,vic,a,0
2011,3,vic,0,7248
2011,3,vic,1,2941
2011,3,vic,2,1187
2011,3,vic,3,0
2011,3,vic,4,53
2011,3,vic,5,0
2011,3,vic,6,39
2011,3,vic,7,0
2011,3,vic,8,0
2011,3,vic,9,0
2011,3,vic,a,0
2011,4,vic,0,6903
2011,4,vic,1,3144
2011,4,vic,2,1234
2011,4,vic,3,20
2011,4,vic,4,61
2011,4,vic,5,36
2011,4,vic,6,29
2011,4,vic,7,0
2011,4,vic,8,0
2011,4,vic,9,0
2011,4,vic,a,0
2011,5,vic,0,10079
2011,5,vic,1,5607
2011,5,vic,2,2245
2011,5,vic,3,15
2011,5,vic,4,44
2011,5,vic,5,29
2011,5,vic,6,0
2011,5,vic,7,0
2011,5,vic,8,0
2011,5,vic,9,0
2011,5,vic,a,0
2011,6,vic,0,14137
2011,6,vic,1,9624
2011,6,vic,2,4740
2011,6,vic,3,56
2011,6,vic,4,166
2011,6,vic,5,67
2011,6,vic,6,70
2011,6,vic,7,0
2011,6,vic,8,0
2011,6,vic,9,0
2011,6,vic,a,0
2011,7,vic,0,4357
2011,7,vic,1,3396
2011,7,vic,2,1585
2011,7,vic,3,33
2011,7,vic,4,50
2011,7,vic,5,50
2011,7,vic,6,0
2011,7,vic,7,0
2011,7,vic,8,0
2011,7,vic,9,0
2011,7,vic,a,0
2011,8,vic,0,4426
2011,8,vic,1,4584
2011,8,vic,2,2304
2011,8,vic,3,9
2011,8,vic,4,31
2011,8,vic,5,44
2011,8,vic,6,0
2011,8,vic,7,0
2011,8,vic,8,0
2011,8,vic,9,0
2011,8,vic,a,0
2011,9,vic,0,5741
2011,9,vic,1,8298
2011,9,vic,2,5378
2011,9,vic,3,17
2011,9,vic,4,63
2011,9,vic,5,85
2011,9,vic,6,0
2011,9,vic,7,0
2011,9,vic,8,0
2011,9,vic,9,0
2011,9,vic,a,0
2011,10,vic,0,1640
2011,10,vic,1,1397
2011,10,vic,2,526
2011,10,vic,3,39
2011,10,vic,4,105
2011,10,vic,5,20
2011,10,vic,6,29
2011,10,vic,7,0
2011,10,vic,8,0
2011,10,vic,9,0
2011,10,vic,a,0
2011,11,vic,0,2785
2011,11,vic,1,1945
2011,11,vic,2,802
2011,11,vic,3,59
2011,11,vic,4,232
2011,11,vic,5,15
2011,11,vic,6,0
2011,11,vic,7,0
2011,11,vic,8,0
2011,11,vic,9,0
2011,11,vic,a,0
2011,12,vic,0,2444
2011,12,vic,1,2156
2011,12,vic,2,1137
2011,12,vic,3,76
2011,12,vic,4,40
2011,12,vic,5,78
2011,12,vic,6,30
2011,12,vic,7,0
2011,12,vic,8,0
2011,12,vic,9,0
2011,12,vic,a,0
2012,1,vic,0,2375
2012,1,vic,1,2048
2012,1,vic,2,1033
2012,1,vic,3,64
2012,1,vic,4,97
2012,1,vic,5,29
2012,1,vic,6,0
2012,1,vic,7,0
2012,1,vic,8,0
2012,1,vic,9,0
2012,1,vic,a,0
2012,2,vic,0,3884
2012,2,vic,1,3555
2012,2,vic,2,1741
2012,2,vic,3,150
2012,2,vic,4,167
2012,2,vic,5,61
2012,2,vic,6,0
2012,2,vic,7,54
2012,2,vic,8,0
2012,2,vic,9,0
2012,2,vic,a,0
2012,3,vic,0,4965
2012,3,vic,1,4549
2012,3,vic,2,2663
2012,3,vic,3,144
2012,3,vic,4,244
2012,3,vic,5,135
2012,3,vic,6,0
2012,3,vic,7,0
2012,3,vic,8,0
2012,3,vic,9,0
2012,3,vic,a,0
2012,4,vic,0,5847
2012,4,vic,1,5376
2012,4,vic,2,3144
2012,4,vic,3,236
2012,4,vic,4,347
2012,4,vic,5,192
2012,4,vic,6,0
2012,4,vic,7,0
2012,4,vic,8,0
2012,4,vic,9,0
2012,4,vic,a,0
2012,5,vic,0,7760
2012,5,vic,1,9769
2012,5,vic,2,6201
2012,5,vic,3,370
2012,5,vic,4,607
2012,5,vic,5,314
2012,5,vic,6,81
2012,5,vic,7,85
2012,5,vic,8,0
2012,5,vic,9,0
2012,5,vic,a,0
2012,6,vic,0,7578
2012,6,vic,1,14217
2012,6,vic,2,11106
2012,6,vic,3,664
2012,6,vic,4,854
2012,6,vic,5,510
2012,6,vic,6,148
2012,6,vic,7,0
2012,6,vic,8,0
2012,6,vic,9,0
2012,6,vic,a,0
2012,7,vic,0,3244
2012,7,vic,1,7111
2012,7,vic,2,5048
2012,7,vic,3,250
2012,7,vic,4,281
2012,7,vic,5,471
2012,7,vic,6,227
2012,7,vic,7,0
2012,7,vic,8,0
2012,7,vic,9,0
2012,7,vic,a,0
2012,8,vic,0,3151
2012,8,vic,1,6658
2012,8,vic,2,5776
2012,8,vic,3,397
2012,8,vic,4,440
2012,8,vic,5,264
2012,8,vic,6,99
2012,8,vic,7,0
2012,8,vic,8,0
2012,8,vic,9,0
2012,8,vic,a,0
2012,9,vic,0,3887
2012,9,vic,1,12750
2012,9,vic,2,13646
2012,9,vic,3,1017
2012,9,vic,4,1140
2012,9,vic,5,691
2012,9,vic,6,575
2012,9,vic,7,100
2012,9,vic,8,0
2012,9,vic,9,0
2012,9,vic,a,0
2012,10,vic,0,2091
2012,10,vic,1,4143
2012,10,vic,2,2850
2012,10,vic,3,228
2012,10,vic,4,332
2012,10,vic,5,340
2012,10,vic,6,30
2012,10,vic,7,0
2012,10,vic,8,0
2012,10,vic,9,0
2012,10,vic,a,0
2012,11,vic,0,2088
2012,11,vic,1,4215
2012,11,vic,2,3498
2012,11,vic,3,280
2012,11,vic,4,269
2012,11,vic,5,318
2012,11,vic,6,119
2012,11,vic,7,0
2012,11,vic,8,0
2012,11,vic,9,0
2012,11,vic,a,0
2012,12,vic,0,2798
2012,12,vic,1,6517
2012,12,vic,2,5223
2012,12,vic,3,633
2012,12,vic,4,768
2012,12,vic,5,481
2012,12,vic,6,159
2012,12,vic,7,242
2012,12,vic,8,0
2012,12,vic,9,0
2012,12,vic,a,0
2013,1,vic,0,1616
2013,1,vic,1,3290
2013,1,vic,2,2581
2013,1,vic,3,261
2013,1,vic,4,255
2013,1,vic,5,161
2013,1,vic,6,177
2013,1,vic,7,220
2013,1,vic,8,0
2013,1,vic,9,0
2013,1,vic,a,0
2013,2,vic,0,1326
2013,2,vic,1,3959
2013,2,vic,2,3143
2013,2,vic,3,289
2013,2,vic,4,309
2013,2,vic,5,480
2013,2,vic,6,148
2013,2,vic,7,300
2013,2,vic,8,0
2013,2,vic,9,0
2013,2,vic,a,0
2013,3,vic,0,1438
2013,3,vic,1,3882
2013,3,vic,2,3593
2013,3,vic,3,471
2013,3,vic,4,357
2013,3,vic,5,574
2013,3,vic,6,258
2013,3,vic,7,0
2013,3,vic,8,0
2013,3,vic,9,0
2013,3,vic,a,0
2013,4,vic,0,1561
2013,4,vic,1,3838
2013,4,vic,2,3789
2013,4,vic,3,397
2013,4,vic,4,499
2013,4,vic,5,381
2013,4,vic,6,248
2013,4,vic,7,58
2013,4,vic,8,0
2013,4,vic,9,0
2013,4,vic,a,0
2013,5,vic,0,1271
2013,5,vic,1,4120
2013,5,vic,2,4536
2013,5,vic,3,505
2013,5,vic,4,530
2013,5,vic,5,585
2013,5,vic,6,371
2013,5,vic,7,212
2013,5,vic,8,0
2013,5,vic,9,0
2013,5,vic,a,0
2013,6,vic,0,1270
2013,6,vic,1,3832
2013,6,vic,2,3820
2013,6,vic,3,494
2013,6,vic,4,641
2013,6,vic,5,396
2013,6,vic,6,376
2013,6,vic,7,289
2013,6,vic,8,0
2013,6,vic,9,0
2013,6,vic,a,0
2013,7,vic,0,1142
2013,7,vic,1,4066
2013,7,vic,2,4279
2013,7,vic,3,397
2013,7,vic,4,506
2013,7,vic,5,297
2013,7,vic,6,366
2013,7,vic,7,396
2013,7,vic,8,0
2013,7,vic,9,0
2013,7,vic,a,0
2013,8,vic,0,925
2013,8,vic,1,3790
2013,8,vic,2,3997
2013,8,vic,3,426
2013,8,vic,4,585
2013,8,vic,5,304
2013,8,vic,6,418
2013,8,vic,7,290
2013,8,vic,8,999
2013,8,vic,9,0
2013,8,vic,a,0
2013,9,vic,0,851
2013,9,vic,1,3648
2013,9,vic,2,3952
2013,9,vic,3,348
2013,9,vic,4,554
2013,9,vic,5,368
2013,9,vic,6,207
2013,9,vic,7,390
2013,9,vic,8,100
2013,9,vic,9,0
2013,9,vic,a,0
2013,10,vic,0,1016
2013,10,vic,1,4468
2013,10,vic,2,4827
2013,10,vic,3,646
2013,10,vic,4,473
2013,10,vic,5,279
2013,10,vic,6,352
2013,10,vic,7,466
2013,10,vic,8,600
2013,10,vic,9,0
2013,10,vic,a,0
2013,11,vic,0,1202
2013,11,vic,1,4332
2013,11,vic,2,5438
2013,11,vic,3,333
2013,11,vic,4,555
2013,11,vic,5,243
2013,11,vic,6,375
2013,11,vic,7,109
2013,11,vic,8,0
2013,11,vic,9,0
2013,11,vic,a,0
2013,12,vic,0,950
2013,12,vic,1,3756
2013,12,vic,2,4873
2013,12,vic,3,352
2013,12,vic,4,531
2013,12,vic,5,464
2013,12,vic,6,388
2013,12,vic,7,326
2013,12,vic,8,100
2013,12,vic,9,0
2013,12,vic,a,0
2014,1,vic,0,954
2014,1,vic,1,3822
2014,1,vic,2,3872
2014,1,vic,3,383
2014,1,vic,4,348
2014,1,vic,5,284
2014,1,vic,6,407
2014,1,vic,7,187
2014,1,vic,8,203
2014,1,vic,9,0
2014,1,vic,a,0
2014,2,vic,0,1100
2014,2,vic,1,4593
2014,2,vic,2,5279
2014,2,vic,3,380
2014,2,vic,4,557
2014,2,vic,5,358
2014,2,vic,6,590
2014,2,vic,7,267
2014,2,vic,8,0
2014,2,vic,9,0
2014,2,vic,a,0
2014,3,vic,0,1086
2014,3,vic,1,5255
2014,3,vic,2,5119
2014,3,vic,3,417
2014,3,vic,4,583
2014,3,vic,5,519
2014,3,vic,6,599
2014,3,vic,7,566
2014,3,vic,8,0
2014,3,vic,9,0
2014,3,vic,a,0
2014,4,vic,0,841
2014,4,vic,1,4377
2014,4,vic,2,4773
2014,4,vic,3,339
2014,4,vic,4,569
2014,4,vic,5,315
2014,4,vic,6,452
2014,4,vic,7,457
2014,4,vic,8,3824
2014,4,vic,9,0
2014,4,vic,a,0
2014,5,vic,0,1049
2014,5,vic,1,5398
2014,5,vic,2,6196
2014,5,vic,3,629
2014,5,vic,4,787
2014,5,vic,5,531
2014,5,vic,6,527
2014,5,vic,7,730
2014,5,vic,8,600
2014,5,vic,9,0
2014,5,vic,a,0
2014,6,vic,0,923
2014,6,vic,1,4557
2014,6,vic,2,4891
2014,6,vic,3,402
2014,6,vic,4,387
2014,6,vic,5,452
2014,6,vic,6,662
2014,6,vic,7,697
2014,6,vic,8,200
2014,6,vic,9,0
2014,6,vic,a,0
2014,7,vic,0,1167
2014,7,vic,1,5342
2014,7,vic,2,5972
2014,7,vic,3,467
2014,7,vic,4,730
2014,7,vic,5,896
2014,7,vic,6,742
2014,7,vic,7,443
2014,7,vic,8,782
2014,7,vic,9,0
2014,7,vic,a,0
2014,8,vic,0,1110
2014,8,vic,1,4780
2014,8,vic,2,5387
2014,8,vic,3,513
2014,8,vic,4,538
2014,8,vic,5,537
2014,8,vic,6,674
2014,8,vic,7,625
2014,8,vic,8,0
2014,8,vic,9,0
2014,8,vic,a,0
2014,9,vic,0,1413
2014,9,vic,1,5305
2014,9,vic,2,6073
2014,9,vic,3,564
2014,9,vic,4,728
2014,9,vic,5,609
2014,9,vic,6,649
2014,9,vic,7,369
2014,9,vic,8,562
2014,9,vic,9,0
2014,9,vic,a,0
2014,10,vic,0,1167
2014,10,vic,1,5308
2014,10,vic,2,6111
2014,10,vic,3,443
2014,10,vic,4,705
2014,10,vic,5,966
2014,10,vic,6,873
2014,10,vic,7,875
2014,10,vic,8,533
2014,10,vic,9,0
2014,10,vic,a,0
2014,11,vic,0,913
2014,11,vic,1,4950
2014,11,vic,2,5723
2014,11,vic,3,584
2014,11,vic,4,622
2014,11,vic,5,526
2014,11,vic,6,781
2014,11,vic,7,655
2014,11,vic,8,510
2014,11,vic,9,0
2014,11,vic,a,0
2014,12,vic,0,819
2014,12,vic,1,4665
2014,12,vic,2,5375
2014,12,vic,3,487
2014,12,vic,4,699
2014,12,vic,5,742
2014,12,vic,6,702
2014,12,vic,7,1005
2014,12,vic,8,0
2014,12,vic,9,0
2014,12,vic,a,0
2015,1,vic,0,841
2015,1,vic,1,3775
2015,1,vic,2,4226
2015,1,vic,3,432
2015,1,vic,4,473
2015,1,vic,5,639
2015,1,vic,6,635
2015,1,vic,7,858
2015,1,vic,8,200
2015,1,vic,9,0
2015,1,vic,a,0
2015,2,vic,0,901
2015,2,vic,1,4603
2015,2,vic,2,5216
2015,2,vic,3,578
2015,2,vic,4,691
2015,2,vic,5,687
2015,2,vic,6,769
2015,2,vic,7,694
2015,2,vic,8,0
2015,2,vic,9,0
2015,2,vic,a,0
2015,3,vic,0,817
2015,3,vic,1,4092
2015,3,vic,2,4983
2015,3,vic,3,498
2015,3,vic,4,723
2015,3,vic,5,892
2015,3,vic,6,558
2015,3,vic,7,1024
2015,3,vic,8,200
2015,3,vic,9,0
2015,3,vic,a,0
2015,4,vic,0,854
2015,4,vic,1,3610
2015,4,vic,2,4152
2015,4,vic,3,415
2015,4,vic,4,560
2015,4,vic,5,684
2015,4,vic,6,464
2015,4,vic,7,451
2015,4,vic,8,1671
2015,4,vic,9,0
2015,4,vic,a,0
2015,5,vic,0,710
2015,5,vic,1,3246
2015,5,vic,2,4197
2015,5,vic,3,489
2015,5,vic,4,675
2015,5,vic,5,491
2015,5,vic,6,732
2015,5,vic,7,768
2015,5,vic,8,0
2015,5,vic,9,0
2015,5,vic,a,0
2015,6,vic,0,761
2015,6,vic,1,3566
2015,6,vic,2,4418
2015,6,vic,3,497
2015,6,vic,4,683
2015,6,vic,5,897
2015,6,vic,6,909
2015,6,vic,7,1053
2015,6,vic,8,100
2015,6,vic,9,0
2015,6,vic,a,0
2015,7,vic,0,787
2015,7,vic,1,3843
2015,7,vic,2,4984
2015,7,vic,3,551
2015,7,vic,4,674
2015,7,vic,5,723
2015,7,vic,6,646
2015,7,vic,7,1135
2015,7,vic,8,100
2015,7,vic,9,0
2015,7,vic,a,0
2015,8,vic,0,645
2015,8,vic,1,3429
2015,8,vic,2,4938
2015,8,vic,3,389
2015,8,vic,4,638
2015,8,vic,5,567
2015,8,vic,6,707
2015,8,vic,7,1288
2015,8,vic,8,300
2015,8,vic,9,0
2015,8,vic,a,0
2015,9,vic,0,681
2015,9,vic,1,3364
2015,9,vic,2,5148
2015,9,vic,3,575
2015,9,vic,4,705
2015,9,vic,5,768
2015,9,vic,6,755
2015,9,vic,7,355
2015,9,vic,8,600
2015,9,vic,9,0
2015,9,vic,a,0
2015,10,vic,0,690
2015,10,vic,1,3309
2015,10,vic,2,5270
2015,10,vic,3,436
2015,10,vic,4,684
2015,10,vic,5,431
2015,10,vic,6,831
2015,10,vic,7,1162
2015,10,vic,8,200
2015,10,vic,9,0
2015,10,vic,a,0
2015,11,vic,0,610
2015,11,vic,1,3308
2015,11,vic,2,4542
2015,11,vic,3,467
2015,11,vic,4,681
2015,11,vic,5,677
2015,11,vic,6,746
2015,11,vic,7,776
2015,11,vic,8,200
2015,11,vic,9,0
2015,11,vic,a,0
2015,12,vic,0,571
2015,12,vic,1,3003
2015,12,vic,2,4566
2015,12,vic,3,396
2015,12,vic,4,808
2015,12,vic,5,795
2015,12,vic,6,930
2015,12,vic,7,898
2015,12,vic,8,901
2015,12,vic,9,0
2015,12,vic,a,0
2016,1,vic,0,518
2016,1,vic,1,2196
2016,1,vic,2,3442
2016,1,vic,3,338
2016,1,vic,4,267
2016,1,vic,5,309
2016,1,vic,6,404
2016,1,vic,7,497
2016,1,vic,8,100
